inputName,text,data,bss
values_11,11536,1440,376
values_19,12320,240,376
values_12,12064,176,376
values_38,11536,4240,376
values_81,11856,624,376
values_5,11536,3280,376
values_40,11936,816,376
values_70,11936,816,376
values_23,12000,208,376
values_72,11520,2448,376
values_79,11600,160,376
values_78,11536,3056,376
values_87,12032,1168,376
values_6,11968,928,376
values_68,11536,1440,376
values_69,12320,240,376
values_1,11536,2640,376
values_45,11744,400,376
values_33,11536,1584,376
values_15,11536,3744,376
values_93,11536,2256,376
values_24,11536,2256,376
values_25,12080,1296,376
values_26,11888,720,376
values_48,11968,928,376
values_71,12064,176,376
values_76,11536,2256,376
values_7,12080,1296,376
values_50,11536,3056,376
values_22,11536,4240,376
values_4,11536,1904,376
values_32,12320,240,376
values_77,12064,176,376
values_91,11968,928,376
values_42,12320,240,376
values_13,11536,3744,376
values_41,11600,160,376
values_55,11536,3056,376
values_31,11536,3504,376
values_66,12000,1040,376
values_65,11536,1904,376
values_62,11536,3280,376
values_21,11536,3504,376
values_95,12000,208,376
values_84,11744,400,376
values_58,11536,1904,376
values_64,11536,3280,376
values_83,11536,3984,376
values_94,11536,1904,376
values_0,11536,1584,376
values_99,11824,544,376
values_96,12000,208,376
values_67,11536,3984,376
values_61,12720,288,376
values_43,12720,288,376
values_2,11536,2080,376
values_54,11536,3280,376
values_30,12000,1040,376
values_59,11968,928,376
values_85,11536,3280,376
values_74,11968,928,376
values_90,11968,928,376
values_18,11536,2848,376
values_52,11792,464,376
values_44,11536,1584,376
values_17,12064,176,376
values_36,11536,2848,376
values_49,11856,624,376
values_86,11536,2640,376
values_37,11856,624,376
values_56,11536,2848,376
values_63,11520,2448,376
values_35,11888,720,376
values_97,11744,400,376
values_75,11536,4240,376
values_57,12720,288,376
values_88,12080,1296,376
values_10,12000,208,376
values_53,11536,1904,376
values_8,11536,2640,376
values_39,11536,3984,376
values_47,11536,3280,376
values_60,11968,928,376
values_89,11824,544,376
values_51,11536,3504,376
values_14,11536,1744,376
values_28,12320,240,376
values_16,11536,2848,376
values_34,12000,1040,376
values_82,11536,3984,376
values_46,11536,2848,376
values_27,11600,160,376
values_20,11712,336,376
values_9,11968,928,376
values_92,11824,544,376
values_3,11536,1744,376
values_98,11536,3280,376
values_29,11600,160,376
values_80,11856,624,376
values_73,12000,208,376
